pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SI,2023-09-29,92.9,-1.51,6.11,"Silseth, Chase",665923,681217,grounded_into_double_play,hit_into_play,,,,,1,"Angels challenged (play at 1st), call on the field was overturned: Esteury Ruiz grounds into a double play, second baseman David Fletcher to shortstop Zach Neto to first baseman Nolan Schanuel.   Aledmys Diaz out at 2nd.    Esteury Ruiz out at 1st.",R,R,R,LAA,OAK,X,4,ground_ball,0,0,2023,-1.2,0.74,-0.39,2.96,,,649557,1,4,Top,138.07,148.76,,,,,5.466647784180025,-135.26486550685533,-3.922807558417941,-15.921587688992108,27.549078248487767,-22.413938376185552,3.19,1.56,45,66.1,2,92.8,1770,6.0,716386,681351,694384,664058,683021,687263,545341,666160,666176,54.48,0.111,0.131,0.0,1,0,0,2,29,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,250,0.052,-0.333,,,0.127,0.333,88.0,-1,1,0.369,0.631,23,24,23,24,2,1,34,2,,1,1.88,1.2,1.2,44.4
FS,2023-09-29,85.2,-1.47,6.19,"Silseth, Chase",671732,681217,field_out,hit_into_play,,,,,2,Lawrence Butler pops out to third baseman Michael Stefanic in foul territory.,R,L,R,LAA,OAK,X,5,popup,1,0,2023,-0.07,0.5,-0.07,3.02,,,649557,0,4,Top,69.02,158.45,,,,,3.378819949311461,-124.02116296919276,-2.124870625413617,-1.3587746677306367,24.72971184850285,-26.83956165298607,3.49,1.66,169,88.4,65,84.2,1373,5.6,716386,681351,694384,664058,683021,687263,545341,666160,666176,54.86,0.006,0.005,0.0,1,0,0,3,28,2,Split-Finger,0,1,1,0,1,0,1,0,Standard,Standard,184,0.033,-0.271,78.0,7.1,0.007,0.271,88.4,-1,1,0.336,0.664,23,22,23,23,2,1,34,1,,1,2.64,0.07,-0.07,41.3
SI,2023-09-29,92.4,-1.53,6.03,"Silseth, Chase",671732,681217,,ball,,,,,11,Lawrence Butler pops out to third baseman Michael Stefanic in foul territory.,R,L,R,LAA,OAK,B,,,0,0,2023,-0.97,0.87,-0.81,4.21,,,649557,0,4,Top,,,,,,,3.9097651489765406,-134.58108081279823,-0.7460310351560577,-12.699852010066092,27.99852237215715,-21.670863882181056,3.67,1.7,,,,91.5,2143,5.6,716386,681351,694384,664058,683021,687263,545341,666160,666176,54.88,,,,,,,,28,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,207,0.0,0.03,,,,-0.03,,-1,1,0.336,0.664,23,22,23,23,2,1,34,1,,1,1.79,0.97,-0.97,40.2
SI,2023-09-29,93.0,-1.46,5.99,"Silseth, Chase",649557,681217,single,hit_into_play,,,,,1,Aledmys Diaz singles on a line drive to center fielder Mickey Moniak.,R,R,R,LAA,OAK,X,8,line_drive,0,0,2023,-1.14,0.89,-0.75,3.15,,,,0,4,Top,115.93,100.9,,,,,4.254788095523683,-135.4439552412259,-3.4716730914348286,-14.966553351074854,28.07564340727957,-20.601779741330382,3.45,1.65,226,71.6,21,92.3,2220,5.7,716386,681351,694384,664058,683021,687263,545341,666160,666176,54.8,0.98,0.9,0.9,1,1,0,4,27,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,205,-0.035,0.432,69.4,6.5,1.043,-0.432,88.0,-1,1,0.371,0.629,23,32,23,33,2,1,34,1,,1,1.73,1.14,1.14,39.1
FF,2023-09-29,94.7,-1.51,6.08,"Silseth, Chase",668709,681217,field_out,hit_into_play,,,,,4,JJ Bleday flies out to center fielder Mickey Moniak.,R,L,R,LAA,OAK,X,8,fly_ball,0,0,2023,-0.39,1.44,-0.42,2.64,,667670,,2,3,Top,105.82,45.36,,,,,3.701061263918017,-137.83059890764883,-6.499754867928535,-5.78954864008538,30.840891245145396,-12.524889048207983,3.57,1.78,383,98.6,31,94.1,2399,5.9,716386,681351,694384,664058,683021,687263,545341,666160,666176,54.55,0.403,0.768,0.0,1,0,0,6,20,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,202,0.033,-0.295,72.9,7.4,1.497,0.295,98.6,-1,1,0.397,0.603,23,25,23,26,2,1,34,1,,1,1.1,0.39,-0.39,41.8
SI,2023-09-29,94.0,-1.54,6.04,"Silseth, Chase",667670,681217,double,hit_into_play,,,,,13,Brent Rooker doubles (19) on a sharp line drive to left fielder Randal Grichuk.   Zack Gelof scores.,R,R,R,LAA,OAK,X,7,line_drive,3,2,2023,-0.98,0.73,-0.99,2.12,,,680869,2,3,Top,40.86,109.41,,,,,3.552701048101796,-136.89063767089894,-6.0219305079994285,-13.055311539932202,29.47182852189066,-21.87824299926068,3.64,1.73,190,105.6,12,93.5,2270,5.9,716386,681351,694384,664058,683021,687263,545341,666160,666176,54.63,0.92,0.932,1.25,1,1,1,4,19,6,Sinker,0,0,0,0,1,0,1,0,Standard,Standard,207,-0.131,0.862,74.3,6.8,1.243,-0.862,105.6,0,0,0.528,0.472,23,28,23,29,2,1,34,1,,1,1.84,0.98,0.98,40.0
FS,2023-09-29,87.4,-1.47,6.2,"Silseth, Chase",667670,681217,,ball,,,,,14,Brent Rooker doubles (19) on a sharp line drive to left fielder Randal Grichuk.   Zack Gelof scores.,R,R,R,LAA,OAK,B,,,2,2,2023,-0.97,0.64,0.15,1.47,,,680869,2,3,Top,,,,,,,5.829601075347714,-127.00916345883856,-6.504593253132497,-11.656905334016562,25.76653095095346,-24.050024994190277,3.7,1.77,,,,86.6,1207,5.8,716386,681351,694384,664058,683021,687263,545341,666160,666176,54.68,,,,,,,,19,5,Split-Finger,0,0,0,0,0,0,0,0,Standard,Standard,222,0.0,0.065,,,,-0.065,,0,0,0.528,0.472,23,28,23,29,2,1,34,1,,1,2.34,0.97,0.97,43.0
SI,2023-09-29,92.9,-1.43,6.11,"Silseth, Chase",667670,681217,,called_strike,,,,,3,Brent Rooker doubles (19) on a sharp line drive to left fielder Randal Grichuk.   Zack Gelof scores.,R,R,R,LAA,OAK,S,,,2,1,2023,-0.92,0.85,0.66,3.17,,,680869,2,3,Top,,,,,,,7.2977607251031404,-135.13307094006402,-3.581659729213848,-12.8426011374216,28.98665052295215,-21.17520653039648,3.6,1.73,,,,92.0,2399,5.8,716386,681351,694384,664058,683021,687263,545341,666160,666176,54.73,,,,,,,,19,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,213,0.0,-0.063,,,,0.063,,0,0,0.528,0.472,23,28,23,29,2,1,34,1,,1,1.79,0.92,0.92,42.4
ST,2023-09-29,79.0,-1.72,5.91,"Silseth, Chase",667670,681217,,ball,,,,,14,Brent Rooker doubles (19) on a sharp line drive to left fielder Randal Grichuk.   Zack Gelof scores.,R,R,R,LAA,OAK,B,,,1,1,2023,1.21,-0.68,1.24,1.99,,,680869,2,3,Top,,,,,,,4.132010196686907,-114.82486256137112,-0.3407797140162936,9.600644632205654,25.31343585227474,-38.29044753388044,3.65,1.73,,,,77.4,2856,5.6,716386,681351,694384,664058,683021,687263,545341,666160,666176,54.86,,,,,,,,19,3,Sweeper,0,0,0,0,0,0,0,0,Standard,Standard,41,0.0,0.036,,,,-0.036,,0,0,0.528,0.472,23,28,23,29,2,1,34,1,,1,4.4,-1.21,-1.21,36.1
SI,2023-09-29,92.5,-1.47,6.03,"Silseth, Chase",667670,681217,,foul,,,,,8,Brent Rooker doubles (19) on a sharp line drive to left fielder Randal Grichuk.   Zack Gelof scores.,R,R,R,LAA,OAK,S,,,1,0,2023,-1.13,0.79,0.22,2.27,,,680869,2,3,Top,,,,,,,6.736164205556032,-134.51950028920027,-5.493764236730909,-15.187383081084898,27.981423567077755,-21.547197799632517,3.64,1.73,239,77.5,44,92.1,2381,6.0,716386,681351,694384,664058,683021,687263,545341,666160,666176,54.54,,,,,,,,19,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,193,0.0,-0.05,63.6,6.8,,0.05,88.0,0,0,0.528,0.472,23,28,23,29,2,1,34,1,,1,1.87,1.13,1.13,40.8
