pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SI,2023-09-30,98.6,-1.95,6.37,"García, Luis",572204,472610,field_out,hit_into_play,,,,,4,"Trayce Thompson grounds out, third baseman Matthew Batten to first baseman Ji Man Choi.",R,R,R,CWS,SD,X,5,ground_ball,0,0,2023,-1.32,0.77,-0.74,2.5,,683734,657757,2,9,Bot,109.86,179.36,,,,,6.405708000302284,-143.3306503979779,-6.902078638279709,-19.64783171877283,33.99411718043382,-20.15927978634908,3.34,1.68,2,71.4,-47,99.5,2056,6.9,716374,664954,596847,673490,676946,593428,595777,663757,640492,53.61,0.197,0.19,0.0,1,0,0,2,75,1,Sinker,1,6,1,6,6,1,1,6,Standard,Standard,213,-0.004,-0.296,65.9,6.5,0.214,0.296,88.0,-5,-5,0.004,0.004,36,32,36,32,1,3,1,1,,1,1.59,1.32,1.32,47.2
ST,2023-09-30,82.4,-2.42,6.12,"García, Luis",656024,472610,field_out,hit_into_play,,,,,5,Carlos Perez flies out to left fielder Jurickson Profar.,R,R,R,CWS,SD,X,7,fly_ball,0,0,2023,1.18,0.31,-0.02,2.54,,683734,657757,1,9,Bot,57.41,130.8,,,,,3.157555635503251,-119.96558554252977,-2.190123958694363,10.617713728952117,25.450627352105023,-28.96258136514824,3.17,1.44,239,83.6,51,82.6,2541,6.6,716374,664954,596847,673490,676946,593428,595777,663757,640492,53.91,0.017,0.02,0.0,1,0,0,3,74,1,Sweeper,1,6,1,6,6,1,1,6,Standard,Standard,64,-0.011,-0.238,67.9,7.7,0.031,0.238,88.0,-5,-5,0.015,0.015,36,26,36,27,1,1,1,1,,1,3.07,-1.18,-1.18,42.3
SI,2023-09-30,98.3,-2.05,6.25,"García, Luis",657757,472610,single,hit_into_play,,,,,5,Gavin Sheets singles on a line drive to left fielder Jurickson Profar.   Andrew Vaughn to 2nd.,R,L,R,CWS,SD,X,7,line_drive,2,1,2023,-1.26,0.69,0.18,2.78,,,683734,1,9,Bot,93.77,87.7,,,,,9.005912838296995,-142.8661289215863,-5.571352712597451,-19.29849788210572,31.123407953783147,-21.649703941382167,3.43,1.67,233,84.0,16,99.0,2142,6.6,716374,664954,596847,673490,676946,593428,595777,663757,640492,53.86,0.98,0.922,0.9,1,1,0,4,73,4,Sinker,1,6,1,6,6,1,1,6,Infield shade,Standard,216,0.009,0.387,74.3,6.2,1.112,-0.387,88.0,-5,-5,0.006,0.006,36,27,36,27,1,3,1,1,,1,1.67,1.26,-1.26,47.3
SI,2023-09-30,98.0,-2.03,6.26,"García, Luis",657757,472610,,ball,,,,,6,Gavin Sheets singles on a line drive to left fielder Jurickson Profar.   Andrew Vaughn to 2nd.,R,L,R,CWS,SD,B,,,1,1,2023,-1.11,0.65,0.68,2.84,,,683734,1,9,Bot,,,,,,,9.927708506567816,-142.32293544406622,-5.304778204962009,-17.29610809971435,31.19287121565679,-22.29331203476788,3.41,1.59,,,,98.8,2202,6.7,716374,664954,596847,673490,676946,593428,595777,663757,640492,53.78,,,,,,,,73,3,Sinker,1,6,1,6,6,1,1,6,Infield shade,Standard,202,0.0,0.046,,,,-0.046,,-5,-5,0.006,0.006,36,27,36,27,1,3,1,1,,1,1.72,1.11,-1.11,45.2
FS,2023-09-30,89.1,-2.09,6.27,"García, Luis",657757,472610,,blocked_ball,,,,,13,Gavin Sheets singles on a line drive to left fielder Jurickson Profar.   Andrew Vaughn to 2nd.,R,L,R,CWS,SD,B,,,0,1,2023,-1.41,0.45,-1.54,0.22,,,683734,1,9,Bot,,,,,,,4.34896176578043,-129.38377254423816,-9.791633387013356,-16.74248086674844,27.993306932022453,-25.16403165140784,3.41,1.63,,,,89.5,1463,6.7,716374,664954,596847,673490,676946,593428,595777,663757,640492,53.79,,,,,,,,73,2,Split-Finger,1,6,1,6,6,1,1,6,Infield shade,Standard,221,0.0,0.025,,,,-0.025,,-5,-5,0.006,0.006,36,27,36,27,1,3,1,1,,1,2.44,1.41,-1.41,50.1
ST,2023-09-30,81.8,-2.44,6.13,"García, Luis",657757,472610,,called_strike,,,,,9,Gavin Sheets singles on a line drive to left fielder Jurickson Profar.   Andrew Vaughn to 2nd.,R,L,R,CWS,SD,S,,,0,0,2023,1.22,0.14,0.68,1.78,,,683734,1,9,Bot,,,,,,,4.692767739212838,-119.00655294009428,-3.4243590218043733,10.44272479664056,25.892857725738,-30.36370353151958,3.38,1.63,,,,81.6,2568,6.5,716374,664954,596847,673490,676946,593428,595777,663757,640492,54.0,,,,,,,,73,1,Sweeper,1,6,1,6,6,1,1,6,Standard,Standard,46,0.0,-0.042,,,,0.042,,-5,-5,0.006,0.006,36,27,36,27,1,3,1,1,,1,3.31,-1.22,1.22,42.3
SI,2023-09-30,98.2,-2.07,6.3,"García, Luis",683734,472610,single,hit_into_play,,,,,4,Andrew Vaughn singles on a ground ball to right fielder Jose Azocar.,R,R,R,CWS,SD,X,9,ground_ball,0,0,2023,-1.11,0.97,-0.56,2.77,,,,1,9,Bot,156.27,102.04,,,,,6.690373179799152,-142.7371786795197,-6.381344255935906,-16.727826131092517,32.66030001774624,-17.63134944651476,3.35,1.59,57,99.4,1,98.9,2072,6.7,716374,664954,596847,673490,676946,593428,595777,663757,640492,53.79,0.44,0.409,0.9,1,1,0,4,72,1,Sinker,1,6,1,6,6,1,1,6,Standard,Standard,212,0.004,0.416,69.8,6.9,0.5,-0.416,99.4,-5,-5,0.002,0.002,36,25,36,25,1,3,1,1,,1,1.4,1.11,1.11,45.9
SI,2023-09-30,97.6,-2.04,6.28,"García, Luis",650391,472610,field_out,hit_into_play,,,,,7,"Eloy Jimenez grounds out, shortstop Xander Bogaerts to first baseman Ji Man Choi.",R,R,R,CWS,SD,X,6,ground_ball,1,1,2023,-1.3,0.83,-0.51,1.58,,,,0,9,Bot,104.79,159.03,,,,,7.174225474181349,-141.85223816826985,-9.11785218949782,-19.15456374523483,30.763136359768783,-19.128005727617815,3.39,1.63,1,,-57,98.6,2217,6.8,716374,664954,596847,673490,676946,593428,595777,663757,640492,53.72,,,0.0,,0,0,,71,3,Sinker,1,6,1,6,6,1,1,6,Standard,Standard,210,-0.005,-0.254,72.9,6.8,,0.254,,-5,-5,0.007,0.007,36,26,36,27,1,3,1,1,,,1.56,1.3,1.3,48.2
FS,2023-09-30,88.5,-1.94,6.27,"García, Luis",650391,472610,,ball,,,,,14,"Eloy Jimenez grounds out, shortstop Xander Bogaerts to first baseman Ji Man Choi.",R,R,R,CWS,SD,B,,,0,1,2023,-0.58,0.39,0.66,-0.23,,,,0,9,Bot,,,,,,,7.563156623688484,-128.3005047714554,-10.616904408188928,-7.940371165606185,25.695967952431698,-25.844791263842836,3.47,1.59,,,,88.8,1262,6.6,716374,664954,596847,673490,676946,593428,595777,663757,640492,53.87,,,,,,,,71,2,Split-Finger,1,6,1,6,6,1,1,6,Standard,Standard,214,0.0,0.031,,,,-0.031,,-5,-5,0.007,0.007,36,26,36,27,1,3,1,1,,,2.53,0.58,0.58,57.1
ST,2023-09-30,81.0,-2.35,6.13,"García, Luis",650391,472610,,called_strike,,,,,8,"Eloy Jimenez grounds out, shortstop Xander Bogaerts to first baseman Ji Man Choi.",R,R,R,CWS,SD,S,,,0,0,2023,1.23,-0.16,0.2,1.97,,,,0,9,Bot,,,,,,,3.34794389798522,-117.93235677348568,-2.2812356645892753,10.679654582195337,25.02392476003051,-33.442258619152916,3.38,1.59,,,,81.0,2612,6.5,716374,664954,596847,673490,676946,593428,595777,663757,640492,53.99,,,,,,,,71,1,Sweeper,1,6,1,6,6,1,1,6,Standard,Standard,67,0.0,-0.042,,,,0.042,,-5,-5,0.007,0.007,36,26,36,27,1,3,1,1,,,3.67,-1.23,-1.23,42.1
